index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
322,-0.9975260359,0.0024739641,146.1,11.56,4.9845941751,2.4477293887
323,-0.9975543833,0.0024456167,147.9,11.84,4.9963175478,2.4718722592
324,-0.9975824059,0.0024175941,149.6,12.13,5.0080386356,2.4960245515
325,-0.9976101074,0.0023898926,151.4,12.43,5.0197574649,2.5201864437
326,-0.9976374915,0.0023625085,153.2,12.74,5.0314740616,2.5443581158
327,-0.9976645619,0.0023354381,155,13.05,5.0431884514,2.5685397501
328,-0.997691322,0.002308678,156.8,13.37,5.0549006598,2.5927315312
329,-0.9977177755,0.0022822245,158.6,13.69,5.0666107118,2.6169336455
330,-0.9977439259,0.0022560741,160.5,14.03,5.0783186323,2.6411462822
331,-0.9977697767,0.0022302233,162.4,14.37,5.0900244458,2.6653696323
332,-0.9977953313,0.0022046687,164.3,14.73,5.1017281766,2.6896038897
333,-0.997820593,0.002179407,166.2,15.09,5.1134298486,2.7138492502
334,-0.9978455653,0.0021544347,168.2,15.46,5.1251294856,2.7381059125
335,-0.9978702515,0.0021297485,170.2,15.84,5.1368271109,2.7623740775
336,-0.9978946548,0.0021053452,172.2,16.23,5.1485227477,2.7866539491
337,-0.9979187784,0.0020812216,174.2,16.63,5.1602164188,2.8109457333
338,-0.9979426257,0.0020573743,176.3,17.03,5.171908147,2.8352496393
339,-0.9979661997,0.0020338003,178.3,17.45,5.1835979545,2.8595658788
340,-0.9979895036,0.0020104964,180.4,17.88,5.1952858634,2.8838946663
341,-0.9980125405,0.0019874595,182.5,18.32,5.2069718957,2.9082362194
342,-0.9980353134,0.0019646866,184.7,18.78,5.2186560728,2.9325907583
343,-0.9980578253,0.0019421747,186.9,19.24,5.2303384161,2.9569585065
344,-0.9980800793,0.0019199207,189.1,19.71,5.2420189467,2.9813396906
345,-0.9981020784,0.0018979216,191.3,20.2,5.2536976855,3.0057345401
346,-0.9981238253,0.0018761747,193.5,20.7,5.2653746531,3.0301432878
347,-0.9981453231,0.0018546769,195.8,21.21,5.2770498698,3.0545661699
