index,x-value,pointwise error (4 s.f.),MAE (yes/no)
707,-0.094,2.056e-12,no
708,-0.093,1.826e-12,no
709,-0.092,1.619e-12,no
710,-0.091,1.434e-12,no
711,-0.09,1.269e-12,no
712,-0.089,1.121e-12,no
713,-0.088,9.888e-13,no
714,-0.087,8.709e-13,no
715,-0.086,7.661e-13,no
716,-0.085,6.728e-13,no
717,-0.084,5.902e-13,no
718,-0.083,5.165e-13,no
719,-0.082,4.516e-13,no
720,-0.081,3.944e-13,no
721,-0.08,3.433e-13,no
722,-0.079,2.986e-13,no
723,-0.078,2.596e-13,no
724,-0.077,2.249e-13,no
725,-0.076,1.945e-13,no
726,-0.075,1.679e-13,no
727,-0.074,1.45e-13,no
728,-0.073,1.246e-13,no
729,-0.072,1.068e-13,no
730,-0.071,9.17e-14,no
731,-0.07,7.816e-14,no
732,-0.069,6.684e-14,no
733,-0.068,5.662e-14,no
734,-0.067,4.818e-14,no
735,-0.066,4.063e-14,no
736,-0.065,3.442e-14,no
737,-0.064,2.909e-14,no
738,-0.063,2.442e-14,no
739,-0.062,2.043e-14,no
740,-0.061,1.71e-14,no
741,-0.06,1.421e-14,no
742,-0.059,1.177e-14,no
743,-0.058,9.548e-15,no
744,-0.057,7.994e-15,no
745,-0.056,6.661e-15,no
746,-0.055,5.329e-15,no
747,-0.054,4.441e-15,no
748,-0.053,3.553e-15,no
749,-0.052,2.887e-15,no
750,-0.051,2.22e-15,no
751,-0.05,1.998e-15,no
752,-0.049,1.554e-15,no
753,-0.048,1.11e-15,no
754,-0.047,1.11e-15,no
755,-0.046,8.882e-16,no
756,-0.045,6.661e-16,no
757,-0.044,4.441e-16,no
758,-0.043,4.441e-16,no
759,-0.042,2.22e-16,no
760,-0.041,2.22e-16,no
761,-0.04,2.22e-16,no
762,-0.039,2.22e-16,no
763,-0.038,2.22e-16,no
764,-0.037,0,no
765,-0.036,0,no
766,-0.035,2.22e-16,no
767,-0.034,2.22e-16,no
768,-0.033,0,no
769,-0.032,0,no
770,-0.031,2.22e-16,no
771,-0.03,0,no
772,-0.029,0,no
773,-0.028,0,no
774,-0.027,0,no
775,-0.026,0,no
