index,x-value,pointwise error (4 s.f.),MAE (yes/no)
434,-0.9993194926,195.2,no
435,-0.9993272901,200.6,no
436,-0.9993349982,206.1,no
437,-0.999342618,211.9,no
438,-0.9993501505,217.8,no
439,-0.9993575966,223.9,no
440,-0.9993649575,230.1,no
441,-0.999372234,236.6,no
442,-0.9993794271,243.3,no
443,-0.9993865378,250.2,no
444,-0.9993935671,257.3,no
445,-0.9994005157,264.6,no
446,-0.9994073848,272.1,no
447,-0.9994141752,279.9,no
448,-0.9994208877,287.9,no
449,-0.9994275234,296.2,no
450,-0.999434083,304.8,no
451,-0.9994405674,313.6,no
452,-0.9994469776,322.7,no
453,-0.9994533143,332.1,no
454,-0.9994595784,341.8,no
455,-0.9994657707,351.9,no
456,-0.999471892,362.3,no
457,-0.9994779432,373,no
458,-0.9994839251,384.1,no
459,-0.9994898385,395.5,no
460,-0.9994956841,407.3,no
461,-0.9995014627,419.6,no
462,-0.999507175,432.2,no
463,-0.999512822,445.3,no
464,-0.9995184042,458.9,no
465,-0.9995239225,472.9,no
466,-0.9995293775,487.4,no
467,-0.99953477,502.4,no
468,-0.9995401008,518,no
469,-0.9995453705,534.1,no
470,-0.9995505797,550.8,no
471,-0.9995557293,568.1,no
472,-0.9995608199,586,no
473,-0.9995658522,604.6,no
474,-0.9995708268,623.9,no
475,-0.9995757444,643.9,no
476,-0.9995806056,664.7,no
477,-0.9995854112,686.3,no
478,-0.9995901616,708.7,no
479,-0.9995948577,731.9,no
480,-0.9995994999,756.1,no
481,-0.999604089,781.2,no
482,-0.9996086254,807.3,no
483,-0.9996131099,834.5,no
484,-0.999617543,862.8,no
485,-0.9996219253,892.2,no
486,-0.9996262574,922.9,no
487,-0.9996305399,954.8,no
488,-0.9996347733,988.1,no
489,-0.9996389581,1023,no
490,-0.9996430951,1059,no
491,-0.9996471846,1097,no
492,-0.9996512273,1136,no
493,-0.9996552236,1178,no
494,-0.9996591741,1221,no
495,-0.9996630794,1266,no
496,-0.99966694,1313,no
497,-0.9996707563,1363,no
498,-0.9996745288,1414,no
499,-0.9996782582,1469,no
500,-0.9996819448,1526,no
501,-0.9996855892,1586,no
502,-0.9996891918,1649,no
503,-0.9996927531,1715,no
504,-0.9996962736,1785,no
505,-0.9996997538,1858,no
506,-0.9997031941,1936,no
507,-0.999706595,2017,no
508,-0.999709957,2104,no
509,-0.9997132804,2195,no
510,-0.9997165657,2292,no
511,-0.9997198133,2394,no
512,-0.9997230238,2503,no
513,-0.9997261975,2619,no
514,-0.9997293348,2742,no
515,-0.9997324362,2874,no
516,-0.999735502,3014,no
517,-0.9997385327,3164,no
518,-0.9997415286,3324,no
519,-0.9997444903,3497,no
520,-0.999747418,3682,no
521,-0.9997503122,3882,no
522,-0.9997531732,4098,no
523,-0.9997560014,4332,no
524,-0.9997587972,4586,no
525,-0.999761561,4863,no
526,-0.9997642931,5165,no
527,-0.9997669939,5497,no
528,-0.9997696637,5862,no
529,-0.999772303,6266,no
530,-0.999774912,6714,no
531,-0.9997774911,7215,no
532,-0.9997800407,7777,no
533,-0.9997825611,8412,no
