index,x-value,pointwise error (4 s.f.),MAE (yes/no)
711,-0.09,2.367e-11,no
712,-0.089,2.181e-11,no
713,-0.088,2.007e-11,no
714,-0.087,1.846e-11,no
715,-0.086,1.696e-11,no
716,-0.085,1.557e-11,no
717,-0.084,1.428e-11,no
718,-0.083,1.308e-11,no
719,-0.082,1.197e-11,no
720,-0.081,1.095e-11,no
721,-0.08,9.997e-12,no
722,-0.079,9.12e-12,no
723,-0.078,8.311e-12,no
724,-0.077,7.565e-12,no
725,-0.076,6.878e-12,no
726,-0.075,6.246e-12,no
727,-0.074,5.665e-12,no
728,-0.073,5.131e-12,no
729,-0.072,4.642e-12,no
730,-0.071,4.193e-12,no
731,-0.07,3.783e-12,no
732,-0.069,3.408e-12,no
733,-0.068,3.065e-12,no
734,-0.067,2.753e-12,no
735,-0.066,2.469e-12,no
736,-0.065,2.211e-12,no
737,-0.064,1.976e-12,no
738,-0.063,1.763e-12,no
739,-0.062,1.571e-12,no
740,-0.061,1.397e-12,no
741,-0.06,1.239e-12,no
742,-0.059,1.098e-12,no
743,-0.058,9.704e-13,no
744,-0.057,8.561e-13,no
745,-0.056,7.535e-13,no
746,-0.055,6.618e-13,no
747,-0.054,5.799e-13,no
748,-0.053,5.07e-13,no
749,-0.052,4.421e-13,no
750,-0.051,3.845e-13,no
751,-0.05,3.335e-13,no
752,-0.049,2.885e-13,no
753,-0.048,2.488e-13,no
754,-0.047,2.139e-13,no
755,-0.046,1.834e-13,no
756,-0.045,1.566e-13,no
757,-0.044,1.334e-13,no
758,-0.043,1.131e-13,no
759,-0.042,9.56e-14,no
760,-0.041,8.047e-14,no
761,-0.04,6.745e-14,no
762,-0.039,5.63e-14,no
763,-0.038,4.677e-14,no
764,-0.037,3.866e-14,no
765,-0.036,3.18e-14,no
766,-0.035,2.601e-14,no
767,-0.034,2.116e-14,no
768,-0.033,1.711e-14,no
769,-0.032,1.375e-14,no
770,-0.031,1.096e-14,no
771,-0.03,8.687e-15,no
772,-0.029,6.824e-15,no
773,-0.028,5.322e-15,no
774,-0.027,4.115e-15,no
775,-0.026,3.143e-15,no
776,-0.025,2.38e-15,no
777,-0.024,1.78e-15,no
778,-0.023,1.315e-15,no
779,-0.022,9.61e-16,no
780,-0.021,6.939e-16,no
781,-0.02,4.927e-16,no
782,-0.019,3.435e-16,no
783,-0.018,2.29e-16,no
784,-0.017,1.561e-16,no
785,-0.016,1.041e-16,no
786,-0.015,6.245e-17,no
787,-0.014,3.99e-17,no
788,-0.013,2.429e-17,no
789,-0.012,1.388e-17,no
790,-0.011,8.674e-18,no
791,-0.01,3.469e-18,no
792,-0.009,1.735e-18,no
793,-0.008,1.735e-18,no
794,-0.007,0,no
795,-0.006,1.735e-18,no
796,-0.005,2.602e-18,no
797,-0.004,3.469e-18,no
798,-0.003,3.903e-18,no
799,-0.002,4.77e-18,no
800,-0.001,6.072e-18,no
801,0,6.939e-18,no
802,0.001,1.03e-16,no
803,0.002,8.674e-18,no
804,0.003,1.01e-16,no
805,0.004,1.128e-17,no
806,0.005,9.975e-17,no
807,0.006,1.214e-17,no
808,0.007,9.801e-17,no
809,0.008,1.561e-17,no
810,0.009,9.541e-17,no
811,0.01,1.735e-17,no
812,0.011,9.021e-17,no
813,0.012,2.429e-17,no
814,0.013,7.286e-17,no
815,0.014,5.031e-17,no
816,0.015,3.816e-17,no
817,0.016,1.041e-16,no
818,0.017,4.163e-17,no
819,0.018,2.186e-16,no
820,0.019,2.047e-16,no
821,0.02,4.372e-16,no
822,0.021,5.031e-16,no
823,0.022,8.396e-16,no
824,0.023,1.027e-15,no
825,0.024,1.52e-15,no
826,0.025,1.905e-15,no
827,0.026,2.637e-15,no
828,0.027,3.306e-15,no
829,0.028,4.389e-15,no
830,0.029,5.478e-15,no
831,0.03,7.053e-15,no
832,0.031,8.736e-15,no
833,0.032,1.099e-14,no
834,0.033,1.349e-14,no
835,0.034,1.669e-14,no
836,0.035,2.026e-14,no
837,0.036,2.473e-14,no
838,0.037,2.975e-14,no
839,0.038,3.585e-14,no
840,0.039,4.274e-14,no
841,0.04,5.099e-14,no
842,0.041,6.029e-14,no
843,0.042,7.126e-14,no
844,0.043,8.362e-14,no
845,0.044,9.8e-14,no
846,0.045,1.142e-13,no
847,0.046,1.329e-13,no
848,0.047,1.538e-13,no
849,0.048,1.778e-13,no
850,0.049,2.046e-13,no
851,0.05,2.35e-13,no
852,0.051,2.689e-13,no
853,0.052,3.071e-13,no
854,0.053,3.497e-13,no
855,0.054,3.973e-13,no
856,0.055,4.501e-13,no
857,0.056,5.091e-13,no
858,0.057,5.742e-13,no
859,0.058,6.464e-13,no
860,0.059,7.261e-13,no
861,0.06,8.141e-13,no
862,0.061,9.108e-13,no
863,0.062,1.017e-12,no
864,0.063,1.134e-12,no
865,0.064,1.262e-12,no
866,0.065,1.402e-12,no
867,0.066,1.555e-12,no
868,0.067,1.722e-12,no
869,0.068,1.904e-12,no
870,0.069,2.101e-12,no
871,0.07,2.316e-12,no
872,0.071,2.55e-12,no
873,0.072,2.803e-12,no
874,0.073,3.076e-12,no
875,0.074,3.373e-12,no
876,0.075,3.692e-12,no
877,0.076,4.038e-12,no
878,0.077,4.41e-12,no
879,0.078,4.811e-12,no
880,0.079,5.242e-12,no
881,0.08,5.706e-12,no
882,0.081,6.204e-12,no
883,0.082,6.738e-12,no
884,0.083,7.311e-12,no
885,0.084,7.924e-12,no
886,0.085,8.58e-12,no
887,0.086,9.281e-12,no
888,0.087,1.003e-11,no
889,0.088,1.083e-11,no
890,0.089,1.168e-11,no
891,0.09,1.259e-11,no
892,0.091,1.356e-11,no
893,0.092,1.459e-11,no
894,0.093,1.569e-11,no
