index,x-value,pointwise error (4 s.f.),MAE (yes/no)
589,-0.99988596,4.519,no
590,-0.9998872667,4.531,no
591,-0.9998885585,4.542,no
592,-0.9998898354,4.553,no
593,-0.9998910977,4.565,no
594,-0.9998923455,4.576,no
595,-0.9998935791,4.588,no
596,-0.9998947985,4.599,no
597,-0.9998960039,4.611,no
598,-0.9998971955,4.622,no
599,-0.9998983735,4.634,no
600,-0.999899538,4.645,no
601,-0.9999006891,4.657,no
602,-0.999901827,4.668,no
603,-0.9999029519,4.679,no
604,-0.9999040639,4.691,no
605,-0.9999051632,4.702,no
606,-0.9999062498,4.714,no
607,-0.9999073241,4.725,no
608,-0.999908386,4.737,no
609,-0.9999094357,4.748,no
610,-0.9999104734,4.76,no
611,-0.9999114993,4.771,no
612,-0.9999125133,4.783,no
613,-0.9999135158,4.794,no
614,-0.9999145067,4.806,no
615,-0.9999154863,4.817,no
616,-0.9999164547,4.828,no
617,-0.999917412,4.84,no
618,-0.9999183583,4.851,no
619,-0.9999192938,4.863,no
620,-0.9999202186,4.874,no
621,-0.9999211327,4.886,no
622,-0.9999220364,4.897,no
623,-0.9999229297,4.909,no
624,-0.9999238128,4.92,no
625,-0.9999246858,4.932,no
626,-0.9999255488,4.943,no
627,-0.9999264019,4.955,no
628,-0.9999272452,4.966,no
629,-0.9999280788,4.978,no
630,-0.9999289029,4.989,no
631,-0.9999297176,5.001,no
632,-0.9999305229,5.012,no
633,-0.999931319,5.023,no
634,-0.9999321059,5.035,no
635,-0.9999328839,5.046,no
636,-0.9999336529,5.058,no
637,-0.9999344131,5.069,no
638,-0.9999351647,5.081,no
639,-0.9999359076,5.092,no
640,-0.999936642,5.104,no
641,-0.9999373679,5.115,no
642,-0.9999380856,5.127,no
643,-0.999938795,5.138,no
644,-0.9999394963,5.15,no
645,-0.9999401896,5.161,no
646,-0.9999408749,5.173,no
647,-0.9999415524,5.184,no
648,-0.9999422221,5.196,no
649,-0.9999428841,5.207,no
650,-0.9999435386,5.219,no
651,-0.9999441855,5.23,no
652,-0.9999448251,5.242,no
653,-0.9999454573,5.253,no
654,-0.9999460823,5.265,no
655,-0.9999467001,5.276,no
656,-0.9999473108,5.288,no
657,-0.9999479145,5.299,no
658,-0.9999485113,5.311,no
659,-0.9999491013,5.322,no
660,-0.9999496845,5.334,no
661,-0.999950261,5.345,no
662,-0.999950831,5.357,no
663,-0.9999513944,5.368,no
664,-0.9999519513,5.38,no
665,-0.9999525019,5.391,no
666,-0.9999530461,5.402,no
667,-0.9999535841,5.414,no
668,-0.999954116,5.425,no
669,-0.9999546417,5.437,no
670,-0.9999551614,5.448,no
671,-0.9999556752,5.46,no
672,-0.9999561831,5.471,no
673,-0.9999566852,5.483,no
674,-0.9999571815,5.494,no
675,-0.9999576721,5.506,no
676,-0.9999581571,5.517,no
677,-0.9999586366,5.529,no
678,-0.9999591105,5.54,no
679,-0.999959579,5.552,no
680,-0.9999600422,5.563,no
681,-0.9999605,5.575,no
682,-0.9999609526,5.586,no
683,-0.9999614001,5.598,no
684,-0.9999618424,5.609,no
685,-0.9999622796,5.621,no
686,-0.9999627118,5.632,no
687,-0.999963139,5.644,no
688,-0.9999635614,5.655,no
689,-0.9999639789,5.667,no
690,-0.9999643917,5.678,no
691,-0.9999647997,5.69,no
692,-0.999965203,5.701,no
693,-0.9999656017,5.713,no
694,-0.9999659959,5.724,no
695,-0.9999663855,5.736,no
696,-0.9999667707,5.747,no
697,-0.9999671514,5.759,no
698,-0.9999675278,5.77,no
699,-0.9999678999,5.782,no
700,-0.9999682677,5.793,no
701,-0.9999686313,5.805,no
702,-0.9999689907,5.816,no
703,-0.999969346,5.828,no
704,-0.9999696973,5.839,no
705,-0.9999700445,5.851,no
706,-0.9999703877,5.862,no
707,-0.9999707271,5.874,no
708,-0.9999710625,5.885,no
709,-0.999971394,5.897,no
710,-0.9999717218,5.908,no
711,-0.9999720458,5.92,no
712,-0.9999723661,5.931,no
713,-0.9999726828,5.943,no
714,-0.9999729958,5.954,no
715,-0.9999733052,5.966,no
716,-0.9999736111,5.977,no
717,-0.9999739135,5.989,no
718,-0.9999742124,6,no
719,-0.9999745079,6.012,no
720,-0.9999748,6.024,no
721,-0.9999750887,6.035,no
722,-0.9999753741,6.047,no
723,-0.9999756563,6.058,no
724,-0.9999759352,6.07,no
725,-0.999976211,6.081,no
726,-0.9999764836,6.093,no
727,-0.999976753,6.104,no
728,-0.9999770194,6.116,no
729,-0.9999772827,6.127,no
730,-0.999977543,6.139,no
731,-0.9999778003,6.15,no
732,-0.9999780547,6.162,no
733,-0.9999783062,6.173,no
734,-0.9999785547,6.185,no
735,-0.9999788005,6.196,no
736,-0.9999790434,6.208,no
737,-0.9999792835,6.219,no
738,-0.9999795209,6.231,no
739,-0.9999797555,6.242,no
740,-0.9999799875,6.254,no
741,-0.9999802168,6.265,no
742,-0.9999804435,6.277,no
743,-0.9999806676,6.288,no
744,-0.9999808891,6.3,no
745,-0.9999811081,6.311,no
746,-0.9999813245,6.323,no
747,-0.9999815385,6.334,no
748,-0.9999817501,6.346,no
749,-0.9999819592,6.357,no
750,-0.9999821659,6.369,no
751,-0.9999823702,6.38,no
752,-0.9999825723,6.392,no
753,-0.9999827719,6.403,no
754,-0.9999829693,6.415,no
755,-0.9999831645,6.426,no
756,-0.9999833574,6.438,no
757,-0.9999835481,6.449,no
758,-0.9999837366,6.461,no
759,-0.999983923,6.472,no
760,-0.9999841072,6.484,no
761,-0.9999842893,6.495,no
762,-0.9999844693,6.507,no
763,-0.9999846472,6.518,no
764,-0.9999848232,6.53,no
765,-0.9999849971,6.541,no
766,-0.999985169,6.553,no
767,-0.9999853389,6.565,no
768,-0.9999855069,6.576,no
769,-0.999985673,6.588,no
770,-0.9999858371,6.599,no
771,-0.9999859994,6.611,no
772,-0.9999861598,6.622,no
773,-0.9999863184,6.634,no
774,-0.9999864752,6.645,no
775,-0.9999866302,6.657,no
776,-0.9999867834,6.668,no
777,-0.9999869348,6.68,no
778,-0.9999870845,6.691,no
779,-0.9999872325,6.703,no
780,-0.9999873788,6.714,no
781,-0.9999875234,6.726,no
782,-0.9999876664,6.737,no
783,-0.9999878077,6.749,no
784,-0.9999879474,6.76,no
785,-0.9999880855,6.772,no
786,-0.999988222,6.783,no
787,-0.999988357,6.795,no
788,-0.9999884904,6.806,no
789,-0.9999886223,6.818,no
790,-0.9999887526,6.829,no
791,-0.9999888815,6.841,no
792,-0.9999890089,6.852,no
793,-0.9999891348,6.864,no
794,-0.9999892593,6.875,no
795,-0.9999893824,6.887,no
796,-0.9999895041,6.898,no
797,-0.9999896243,6.91,no
798,-0.9999897432,6.922,no
799,-0.9999898607,6.933,no
800,-0.9999899769,6.945,no
801,-0.9999900918,6.956,no
802,-0.9999902053,6.968,no
803,-0.9999903175,6.979,no
804,-0.9999904285,6.991,no
805,-0.9999905382,7.002,no
806,-0.9999906466,7.014,no
807,-0.9999907537,7.025,no
808,-0.9999908597,7.037,no
809,-0.9999909644,7.048,no
810,-0.999991068,7.06,no
811,-0.9999911703,7.071,no
812,-0.9999912715,7.083,no
813,-0.9999913715,7.094,no
814,-0.9999914704,7.106,no
815,-0.9999915681,7.117,no
816,-0.9999916647,7.129,no
817,-0.9999917602,7.14,no
818,-0.9999918546,7.152,no
819,-0.999991948,7.163,no
820,-0.9999920402,7.175,no
821,-0.9999921314,7.186,no
822,-0.9999922216,7.198,no
823,-0.9999923107,7.209,no
824,-0.9999923988,7.221,no
825,-0.9999924859,7.233,no
826,-0.999992572,7.244,no
827,-0.9999926571,7.256,no
828,-0.9999927413,7.267,no
829,-0.9999928244,7.279,no
830,-0.9999929067,7.29,no
831,-0.9999929879,7.302,no
832,-0.9999930683,7.313,no
833,-0.9999931477,7.325,no
834,-0.9999932262,7.336,no
835,-0.9999933038,7.348,no
836,-0.9999933806,7.359,no
837,-0.9999934564,7.371,no
838,-0.9999935314,7.382,no
839,-0.9999936055,7.394,no
840,-0.9999936788,7.405,no
841,-0.9999937512,7.417,no
842,-0.9999938228,7.428,no
843,-0.9999938936,7.44,no
844,-0.9999939636,7.451,no
845,-0.9999940327,7.463,no
846,-0.9999941011,7.474,no
847,-0.9999941687,7.486,no
848,-0.9999942355,7.497,no
849,-0.9999943016,7.509,no
850,-0.9999943669,7.521,no
851,-0.9999944314,7.532,no
852,-0.9999944952,7.544,no
853,-0.9999945583,7.555,no
854,-0.9999946206,7.567,no
855,-0.9999946823,7.578,no
856,-0.9999947432,7.59,no
