index,x-value,pointwise error (4 s.f.),MAE (yes/no)
650,-0.151,3.936e-08,no
651,-0.15,3.759e-08,no
652,-0.149,3.589e-08,no
653,-0.148,3.425e-08,no
654,-0.147,3.268e-08,no
655,-0.146,3.117e-08,no
656,-0.145,2.972e-08,no
657,-0.144,2.833e-08,no
658,-0.143,2.7e-08,no
659,-0.142,2.571e-08,no
660,-0.141,2.448e-08,no
661,-0.14,2.331e-08,no
662,-0.139,2.218e-08,no
663,-0.138,2.109e-08,no
664,-0.137,2.005e-08,no
665,-0.136,1.906e-08,no
666,-0.135,1.811e-08,no
667,-0.134,1.72e-08,no
668,-0.133,1.633e-08,no
669,-0.132,1.549e-08,no
670,-0.131,1.47e-08,no
671,-0.13,1.394e-08,no
672,-0.129,1.321e-08,no
673,-0.128,1.251e-08,no
674,-0.127,1.185e-08,no
675,-0.126,1.122e-08,no
676,-0.125,1.061e-08,no
677,-0.124,1.004e-08,no
678,-0.123,9.488e-09,no
679,-0.122,8.965e-09,no
680,-0.121,8.466e-09,no
681,-0.12,7.992e-09,no
682,-0.119,7.54e-09,no
683,-0.118,7.111e-09,no
684,-0.117,6.702e-09,no
685,-0.116,6.314e-09,no
686,-0.115,5.945e-09,no
687,-0.114,5.594e-09,no
688,-0.113,5.262e-09,no
689,-0.112,4.946e-09,no
690,-0.111,4.647e-09,no
691,-0.11,4.363e-09,no
692,-0.109,4.095e-09,no
693,-0.108,3.84e-09,no
694,-0.107,3.599e-09,no
695,-0.106,3.372e-09,no
696,-0.105,3.156e-09,no
697,-0.104,2.953e-09,no
698,-0.103,2.761e-09,no
699,-0.102,2.579e-09,no
700,-0.101,2.408e-09,no
701,-0.1,2.247e-09,no
702,-0.099,2.095e-09,no
703,-0.098,1.952e-09,no
704,-0.097,1.817e-09,no
705,-0.096,1.691e-09,no
706,-0.095,1.572e-09,no
707,-0.094,1.46e-09,no
708,-0.093,1.355e-09,no
709,-0.092,1.257e-09,no
710,-0.091,1.165e-09,no
711,-0.09,1.078e-09,no
712,-0.089,9.974e-10,no
713,-0.088,9.219e-10,no
714,-0.087,8.512e-10,no
715,-0.086,7.853e-10,no
716,-0.085,7.238e-10,no
717,-0.084,6.664e-10,no
718,-0.083,6.13e-10,no
719,-0.082,5.633e-10,no
720,-0.081,5.171e-10,no
721,-0.08,4.741e-10,no
722,-0.079,4.343e-10,no
723,-0.078,3.973e-10,no
724,-0.077,3.631e-10,no
725,-0.076,3.315e-10,no
726,-0.075,3.022e-10,no
727,-0.074,2.752e-10,no
728,-0.073,2.502e-10,no
729,-0.072,2.273e-10,no
730,-0.071,2.061e-10,no
731,-0.07,1.867e-10,no
732,-0.069,1.688e-10,no
733,-0.068,1.525e-10,no
734,-0.067,1.375e-10,no
735,-0.066,1.238e-10,no
736,-0.065,1.112e-10,no
737,-0.064,9.983e-11,no
738,-0.063,8.943e-11,no
739,-0.062,7.997e-11,no
740,-0.061,7.138e-11,no
741,-0.06,6.359e-11,no
742,-0.059,5.655e-11,no
743,-0.058,5.018e-11,no
744,-0.057,4.444e-11,no
745,-0.056,3.927e-11,no
746,-0.055,3.462e-11,no
747,-0.054,3.045e-11,no
748,-0.053,2.672e-11,no
749,-0.052,2.339e-11,no
750,-0.051,2.042e-11,no
751,-0.05,1.778e-11,no
752,-0.049,1.544e-11,no
753,-0.048,1.337e-11,no
754,-0.047,1.154e-11,no
755,-0.046,9.926e-12,no
756,-0.045,8.511e-12,no
757,-0.044,7.274e-12,no
758,-0.043,6.193e-12,no
759,-0.042,5.254e-12,no
760,-0.041,4.439e-12,no
761,-0.04,3.735e-12,no
762,-0.039,3.129e-12,no
763,-0.038,2.609e-12,no
764,-0.037,2.165e-12,no
765,-0.036,1.787e-12,no
766,-0.035,1.468e-12,no
767,-0.034,1.198e-12,no
768,-0.033,9.723e-13,no
769,-0.032,7.84e-13,no
770,-0.031,6.278e-13,no
771,-0.03,4.991e-13,no
772,-0.029,3.937e-13,no
773,-0.028,3.08e-13,no
774,-0.027,2.388e-13,no
775,-0.026,1.834e-13,no
776,-0.025,1.394e-13,no
777,-0.024,1.047e-13,no
778,-0.023,7.775e-14,no
779,-0.022,5.697e-14,no
780,-0.021,4.114e-14,no
781,-0.02,2.924e-14,no
782,-0.019,2.042e-14,no
783,-0.018,1.399e-14,no
784,-0.017,9.374e-15,no
785,-0.016,6.134e-15,no
786,-0.015,3.905e-15,no
787,-0.014,2.41e-15,no
788,-0.013,1.433e-15,no
789,-0.012,8.171e-16,no
790,-0.011,4.458e-16,no
791,-0.01,2.307e-16,no
792,-0.009,1.093e-16,no
793,-0.008,4.857e-17,no
794,-0.007,1.908e-17,no
795,-0.006,6.072e-18,no
796,-0.005,8.674e-19,no
797,-0.004,0,no
798,-0.003,0,no
799,-0.002,0,no
800,-0.001,0,no
801,0,0,no
802,0.001,0,no
803,0.002,0,no
804,0.003,0,no
805,0.004,0,no
806,0.005,8.674e-19,no
807,0.006,6.072e-18,no
808,0.007,1.908e-17,no
809,0.008,4.857e-17,no
810,0.009,1.093e-16,no
811,0.01,2.307e-16,no
812,0.011,4.458e-16,no
813,0.012,8.171e-16,no
814,0.013,1.435e-15,no
815,0.014,2.41e-15,no
816,0.015,3.905e-15,no
817,0.016,6.131e-15,no
818,0.017,9.374e-15,no
819,0.018,1.399e-14,no
820,0.019,2.042e-14,no
821,0.02,2.924e-14,no
822,0.021,4.114e-14,no
823,0.022,5.697e-14,no
824,0.023,7.776e-14,no
825,0.024,1.047e-13,no
826,0.025,1.394e-13,no
827,0.026,1.834e-13,no
828,0.027,2.388e-13,no
829,0.028,3.08e-13,no
830,0.029,3.937e-13,no
831,0.03,4.991e-13,no
832,0.031,6.278e-13,no
833,0.032,7.84e-13,no
834,0.033,9.723e-13,no
835,0.034,1.198e-12,no
836,0.035,1.468e-12,no
837,0.036,1.787e-12,no
838,0.037,2.165e-12,no
839,0.038,2.609e-12,no
840,0.039,3.129e-12,no
841,0.04,3.735e-12,no
842,0.041,4.439e-12,no
843,0.042,5.254e-12,no
844,0.043,6.193e-12,no
845,0.044,7.274e-12,no
846,0.045,8.511e-12,no
847,0.046,9.926e-12,no
848,0.047,1.154e-11,no
849,0.048,1.337e-11,no
850,0.049,1.544e-11,no
851,0.05,1.778e-11,no
852,0.051,2.042e-11,no
853,0.052,2.339e-11,no
854,0.053,2.672e-11,no
855,0.054,3.045e-11,no
856,0.055,3.462e-11,no
857,0.056,3.927e-11,no
858,0.057,4.444e-11,no
859,0.058,5.018e-11,no
860,0.059,5.655e-11,no
861,0.06,6.359e-11,no
862,0.061,7.138e-11,no
863,0.062,7.997e-11,no
864,0.063,8.943e-11,no
865,0.064,9.983e-11,no
866,0.065,1.112e-10,no
867,0.066,1.238e-10,no
868,0.067,1.375e-10,no
869,0.068,1.525e-10,no
870,0.069,1.688e-10,no
871,0.07,1.867e-10,no
872,0.071,2.061e-10,no
873,0.072,2.273e-10,no
874,0.073,2.502e-10,no
875,0.074,2.752e-10,no
876,0.075,3.022e-10,no
877,0.076,3.315e-10,no
878,0.077,3.631e-10,no
879,0.078,3.973e-10,no
880,0.079,4.343e-10,no
881,0.08,4.741e-10,no
882,0.081,5.171e-10,no
883,0.082,5.633e-10,no
884,0.083,6.13e-10,no
885,0.084,6.664e-10,no
886,0.085,7.238e-10,no
887,0.086,7.853e-10,no
888,0.087,8.512e-10,no
889,0.088,9.219e-10,no
890,0.089,9.974e-10,no
891,0.09,1.078e-09,no
892,0.091,1.165e-09,no
893,0.092,1.257e-09,no
894,0.093,1.355e-09,no
895,0.094,1.46e-09,no
896,0.095,1.572e-09,no
897,0.096,1.691e-09,no
898,0.097,1.817e-09,no
899,0.098,1.952e-09,no
