index,x-value,pointwise error (4 s.f.),MAE (yes/no)
507,-0.294,1.202e-07,no
508,-0.293,1.158e-07,no
509,-0.292,1.116e-07,no
510,-0.291,1.075e-07,no
511,-0.29,1.036e-07,no
512,-0.289,9.974e-08,no
513,-0.288,9.605e-08,no
514,-0.287,9.249e-08,no
515,-0.286,8.905e-08,no
516,-0.285,8.572e-08,no
517,-0.284,8.251e-08,no
518,-0.283,7.94e-08,no
519,-0.282,7.64e-08,no
520,-0.281,7.351e-08,no
521,-0.28,7.071e-08,no
522,-0.279,6.801e-08,no
523,-0.278,6.541e-08,no
524,-0.277,6.289e-08,no
525,-0.276,6.047e-08,no
526,-0.275,5.813e-08,no
527,-0.274,5.587e-08,no
528,-0.273,5.369e-08,no
529,-0.272,5.159e-08,no
530,-0.271,4.956e-08,no
531,-0.27,4.76e-08,no
532,-0.269,4.572e-08,no
533,-0.268,4.39e-08,no
534,-0.267,4.215e-08,no
535,-0.266,4.047e-08,no
536,-0.265,3.884e-08,no
537,-0.264,3.727e-08,no
538,-0.263,3.576e-08,no
539,-0.262,3.431e-08,no
540,-0.261,3.291e-08,no
541,-0.26,3.156e-08,no
542,-0.259,3.027e-08,no
543,-0.258,2.902e-08,no
544,-0.257,2.782e-08,no
545,-0.256,2.666e-08,no
546,-0.255,2.555e-08,no
547,-0.254,2.448e-08,no
548,-0.253,2.345e-08,no
549,-0.252,2.245e-08,no
550,-0.251,2.15e-08,no
551,-0.25,2.059e-08,no
552,-0.249,1.971e-08,no
553,-0.248,1.886e-08,no
554,-0.247,1.805e-08,no
555,-0.246,1.727e-08,no
556,-0.245,1.652e-08,no
557,-0.244,1.58e-08,no
558,-0.243,1.511e-08,no
559,-0.242,1.444e-08,no
560,-0.241,1.38e-08,no
561,-0.24,1.319e-08,no
562,-0.239,1.26e-08,no
563,-0.238,1.204e-08,no
564,-0.237,1.15e-08,no
565,-0.236,1.098e-08,no
566,-0.235,1.048e-08,no
567,-0.234,1.001e-08,no
568,-0.233,9.551e-09,no
569,-0.232,9.113e-09,no
570,-0.231,8.693e-09,no
571,-0.23,8.291e-09,no
572,-0.229,7.906e-09,no
573,-0.228,7.537e-09,no
574,-0.227,7.184e-09,no
575,-0.226,6.846e-09,no
576,-0.225,6.523e-09,no
577,-0.224,6.213e-09,no
578,-0.223,5.917e-09,no
579,-0.222,5.633e-09,no
580,-0.221,5.362e-09,no
581,-0.22,5.103e-09,no
582,-0.219,4.855e-09,no
583,-0.218,4.619e-09,no
584,-0.217,4.392e-09,no
585,-0.216,4.176e-09,no
586,-0.215,3.97e-09,no
587,-0.214,3.773e-09,no
588,-0.213,3.585e-09,no
589,-0.212,3.405e-09,no
590,-0.211,3.233e-09,no
591,-0.21,3.07e-09,no
592,-0.209,2.914e-09,no
593,-0.208,2.765e-09,no
594,-0.207,2.623e-09,no
595,-0.206,2.488e-09,no
596,-0.205,2.359e-09,no
597,-0.204,2.236e-09,no
