index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
608,0.999908386,0.000091614,0.04948,0.0001873,-3.006253763,-8.5828609582
609,0.9999094357,0.0000905643,0.04948,0.0001873,-3.0062431633,-8.5828527746
610,0.9999104734,0.0000895266,0.04948,0.0001873,-3.0062326851,-8.5828446847
611,0.9999114993,0.0000885007,0.04948,0.0001873,-3.0062223269,-8.5828366875
612,0.9999125133,0.0000874867,0.04948,0.0001873,-3.0062120875,-8.582828782
613,0.9999135158,0.0000864842,0.04948,0.0001873,-3.0062019654,-8.5828209671
614,0.9999145067,0.0000854933,0.04948,0.0001873,-3.0061919592,-8.5828132418
615,0.9999154863,0.0000845137,0.04948,0.0001873,-3.0061820678,-8.5828056049
616,0.9999164547,0.0000835453,0.04948,0.0001873,-3.0061722897,-8.5827980556
617,0.999917412,0.000082588,0.04948,0.0001873,-3.0061626236,-8.5827905928
618,0.9999183583,0.0000816417,0.04948,0.0001873,-3.0061530683,-8.5827832156
619,0.9999192938,0.0000807062,0.04948,0.0001873,-3.0061436226,-8.5827759228
620,0.9999202186,0.0000797814,0.04948,0.0001873,-3.006134285,-8.5827687137
621,0.9999211327,0.0000788673,0.04948,0.0001873,-3.0061250545,-8.5827615871
622,0.9999220364,0.0000779636,0.04948,0.0001873,-3.0061159297,-8.5827545422
623,0.9999229297,0.0000770703,0.04948,0.0001873,-3.0061069095,-8.5827475781
624,0.9999238128,0.0000761872,0.04948,0.0001873,-3.0060979926,-8.5827406938
625,0.9999246858,0.0000753142,0.04948,0.0001873,-3.006089178,-8.5827338883
626,0.9999255488,0.0000744512,0.04949,0.0001873,-3.0060804643,-8.5827271608
627,0.9999264019,0.0000735981,0.04949,0.0001873,-3.0060718505,-8.5827205105
628,0.9999272452,0.0000727548,0.04949,0.0001873,-3.0060633354,-8.5827139363
629,0.9999280788,0.0000719212,0.04949,0.0001873,-3.0060549179,-8.5827074375
630,0.9999289029,0.0000710971,0.04949,0.0001873,-3.0060465968,-8.5827010131
631,0.9999297176,0.0000702824,0.04949,0.0001873,-3.0060383711,-8.5826946624
632,0.9999305229,0.0000694771,0.04949,0.0001873,-3.0060302397,-8.5826883845
633,0.999931319,0.000068681,0.04949,0.0001873,-3.0060222014,-8.5826821785
634,0.9999321059,0.0000678941,0.04949,0.0001873,-3.0060142552,-8.5826760436
635,0.9999328839,0.0000671161,0.04949,0.0001873,-3.0060064001,-8.582669979
636,0.9999336529,0.0000663471,0.04949,0.0001873,-3.0059986351,-8.5826639839
637,0.9999344131,0.0000655869,0.04949,0.0001873,-3.005990959,-8.5826580575
638,0.9999351647,0.0000648353,0.04949,0.0001873,-3.0059833708,-8.582652199
639,0.9999359076,0.0000640924,0.04949,0.0001873,-3.0059758696,-8.5826464077
640,0.999936642,0.000063358,0.04949,0.0001873,-3.0059684544,-8.5826406827
641,0.9999373679,0.0000626321,0.04949,0.0001873,-3.0059611241,-8.5826350233
642,0.9999380856,0.0000619144,0.04949,0.0001873,-3.0059538778,-8.5826294288
643,0.999938795,0.000061205,0.04949,0.0001873,-3.0059467146,-8.5826238984
644,0.9999394963,0.0000605037,0.04949,0.0001873,-3.0059396335,-8.5826184313
645,0.9999401896,0.0000598104,0.04949,0.0001873,-3.0059326335,-8.582613027
646,0.9999408749,0.0000591251,0.04949,0.0001873,-3.0059257137,-8.5826076845
647,0.9999415524,0.0000584476,0.04949,0.0001873,-3.0059188732,-8.5826024033
648,0.9999422221,0.0000577779,0.04949,0.0001873,-3.0059121111,-8.5825971825
649,0.9999428841,0.0000571159,0.04949,0.0001873,-3.0059054265,-8.5825920217
650,0.9999435386,0.0000564614,0.04949,0.0001873,-3.0058988184,-8.5825869199
651,0.9999441855,0.0000558145,0.04949,0.0001873,-3.0058922861,-8.5825818766
652,0.9999448251,0.0000551749,0.04949,0.0001873,-3.0058858287,-8.5825768911
653,0.9999454573,0.0000545427,0.0495,0.0001873,-3.0058794452,-8.5825719627
654,0.9999460823,0.0000539177,0.0495,0.0001873,-3.0058731349,-8.5825670909
655,0.9999467001,0.0000532999,0.0495,0.0001873,-3.0058668969,-8.5825622748
656,0.9999473108,0.0000526892,0.0495,0.0001873,-3.0058607304,-8.5825575139
657,0.9999479145,0.0000520855,0.0495,0.0001873,-3.0058546346,-8.5825528076
658,0.9999485113,0.0000514887,0.0495,0.0001873,-3.0058486086,-8.5825481552
659,0.9999491013,0.0000508987,0.0495,0.0001873,-3.0058426516,-8.5825435561
660,0.9999496845,0.0000503155,0.0495,0.0001873,-3.0058367629,-8.5825390098
661,0.999950261,0.000049739,0.0495,0.0001873,-3.0058309417,-8.5825345155
662,0.999950831,0.000049169,0.0495,0.0001874,-3.0058251872,-8.5825300727
663,0.9999513944,0.0000486056,0.0495,0.0001874,-3.0058194986,-8.5825256808
664,0.9999519513,0.0000480487,0.0495,0.0001874,-3.0058138753,-8.5825213393
665,0.9999525019,0.0000474981,0.0495,0.0001874,-3.0058083163,-8.5825170475
666,0.9999530461,0.0000469539,0.0495,0.0001874,-3.0058028211,-8.5825128049
667,0.9999535841,0.0000464159,0.0495,0.0001874,-3.0057973888,-8.5825086109
668,0.999954116,0.000045884,0.0495,0.0001874,-3.0057920188,-8.582504465
669,0.9999546417,0.0000453583,0.0495,0.0001874,-3.0057867103,-8.5825003665
670,0.9999551614,0.0000448386,0.0495,0.0001874,-3.0057814626,-8.5824963151
671,0.9999556752,0.0000443248,0.0495,0.0001874,-3.0057762751,-8.58249231
672,0.9999561831,0.0000438169,0.0495,0.0001874,-3.005771147,-8.5824883509
673,0.9999566852,0.0000433148,0.0495,0.0001874,-3.0057660777,-8.5824844371
674,0.9999571815,0.0000428185,0.0495,0.0001874,-3.0057610664,-8.5824805682
675,0.9999576721,0.0000423279,0.0495,0.0001874,-3.0057561126,-8.5824767436
676,0.9999581571,0.0000418429,0.0495,0.0001874,-3.0057512156,-8.5824729629
677,0.9999586366,0.0000413634,0.0495,0.0001874,-3.0057463746,-8.5824692254
678,0.9999591105,0.0000408895,0.0495,0.0001874,-3.0057415892,-8.5824655308
679,0.999959579,0.000040421,0.0495,0.0001874,-3.0057368585,-8.5824618785
680,0.9999600422,0.0000399578,0.0495,0.0001874,-3.0057321821,-8.5824582681
681,0.9999605,0.0000395,0.0495,0.0001874,-3.0057275593,-8.582454699
682,0.9999609526,0.0000390474,0.0495,0.0001874,-3.0057229894,-8.5824511709
683,0.9999614001,0.0000385999,0.0495,0.0001874,-3.0057184719,-8.5824476832
684,0.9999618424,0.0000381576,0.0495,0.0001874,-3.0057140062,-8.5824442354
685,0.9999622796,0.0000377204,0.0495,0.0001874,-3.0057095916,-8.5824408271
686,0.9999627118,0.0000372882,0.0495,0.0001874,-3.0057052277,-8.5824374579
687,0.999963139,0.000036861,0.0495,0.0001874,-3.0057009137,-8.5824341274
688,0.9999635614,0.0000364386,0.0495,0.0001874,-3.0056966492,-8.5824308349
