index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
123,1.5322920238,0.038504303,20.01,0.006003,2.9963190106,-5.1155492704
124,1.5327332176,0.0380631092,20.31,0.006161,3.0108680713,-5.0894791892
125,1.533169356,0.0376269708,20.6,0.006324,3.0253815992,-5.0634446133
126,1.533600497,0.0371958298,20.9,0.00649,3.0398600218,-5.037445118
127,1.5340266979,0.0367696289,21.21,0.006661,3.0543037614,-5.0114802837
128,1.5344480153,0.0363483115,21.51,0.006836,3.0687132349,-4.9855496963
129,1.5348645051,0.0359318217,21.83,0.007015,3.0830888539,-4.9596529466
130,1.5352762226,0.0355201042,22.14,0.007199,3.097431025,-4.9337896309
131,1.5356832225,0.0351131043,22.46,0.007388,3.1117401495,-4.9079593501
132,1.5360855589,0.0347107679,22.78,0.007581,3.1260166238,-4.8821617105
133,1.5364832852,0.0343130416,23.11,0.007778,3.1402608394,-4.856396323
134,1.5368764543,0.0339198725,23.44,0.007981,3.1544731827,-4.8306628034
135,1.5372651183,0.0335312085,23.78,0.008189,3.1686540355,-4.8049607726
136,1.5376493289,0.0331469979,24.11,0.008402,3.1828037747,-4.7792898557
137,1.538029137,0.0327671898,24.46,0.00862,3.1969227726,-4.7536496828
138,1.5384045932,0.0323917336,24.8,0.008844,3.2110113967,-4.7280398885
139,1.5387757474,0.0320205794,25.16,0.009073,3.2250700102,-4.7024601121
140,1.5391426487,0.0316536781,25.51,0.009308,3.2390989714,-4.6769099969
141,1.539505346,0.0312909808,25.87,0.009548,3.2530986344,-4.6513891913
142,1.5398638874,0.0309324394,26.23,0.009795,3.2670693491,-4.6258973474
143,1.5402183205,0.0305780063,26.6,0.01005,3.2810114606,-4.6004341221
144,1.5405686924,0.0302276344,26.98,0.01031,3.29492531,-4.5749991761
145,1.5409150496,0.0298812772,27.35,0.01057,3.3088112342,-4.5495921748
146,1.5412574382,0.0295388886,27.73,0.01084,3.3226695659,-4.5242127872
147,1.5415959036,0.0292004232,28.12,0.01112,3.3365006336,-4.4988606868
148,1.5419304907,0.0288658361,28.51,0.01141,3.3503047619,-4.4735355508
