index,x-value,pointwise error (4 s.f.),MAE (yes/no)
748,1.5707676599,3.488e+04,no
749,1.5707679883,3.528e+04,no
750,1.5707683131,3.569e+04,no
751,1.570768634,3.611e+04,no
752,1.5707689514,3.652e+04,no
753,1.570769265,3.695e+04,no
754,1.5707695751,3.738e+04,no
755,1.5707698816,3.781e+04,no
756,1.5707701847,3.825e+04,no
757,1.5707704842,3.869e+04,no
758,1.5707707803,3.914e+04,no
759,1.570771073,3.959e+04,no
760,1.5707713624,4.005e+04,no
761,1.5707716484,4.052e+04,no
762,1.5707719312,4.099e+04,no
763,1.5707722108,4.146e+04,no
764,1.5707724871,4.194e+04,no
765,1.5707727602,4.243e+04,no
766,1.5707730303,4.292e+04,no
767,1.5707732972,4.342e+04,no
768,1.5707735611,4.392e+04,no
769,1.5707738219,4.443e+04,no
770,1.5707740798,4.495e+04,no
771,1.5707743347,4.547e+04,no
772,1.5707745867,4.599e+04,no
773,1.5707748358,4.653e+04,no
774,1.5707750821,4.707e+04,no
775,1.5707753255,4.761e+04,no
776,1.5707755661,4.816e+04,no
777,1.570775804,4.872e+04,no
778,1.5707760392,4.929e+04,no
779,1.5707762716,4.986e+04,no
780,1.5707765014,5.044e+04,no
781,1.5707767286,5.102e+04,no
782,1.5707769532,5.161e+04,no
783,1.5707771752,5.221e+04,no
784,1.5707773946,5.282e+04,no
785,1.5707776115,5.343e+04,no
786,1.570777826,5.405e+04,no
787,1.570778038,5.467e+04,no
788,1.5707782475,5.531e+04,no
789,1.5707784547,5.595e+04,no
790,1.5707786595,5.66e+04,no
791,1.5707788619,5.725e+04,no
792,1.570779062,5.792e+04,no
793,1.5707792598,5.859e+04,no
794,1.5707794554,5.927e+04,no
795,1.5707796487,5.995e+04,no
796,1.5707798398,6.065e+04,no
797,1.5707800287,6.135e+04,no
798,1.5707802155,6.206e+04,no
799,1.5707804001,6.278e+04,no
800,1.5707805826,6.351e+04,no
801,1.570780763,6.425e+04,no
802,1.5707809413,6.499e+04,no
803,1.5707811176,6.575e+04,no
804,1.5707812919,6.651e+04,no
805,1.5707814642,6.728e+04,no
806,1.5707816345,6.806e+04,no
807,1.5707818028,6.885e+04,no
808,1.5707819692,6.965e+04,no
809,1.5707821337,7.045e+04,no
810,1.5707822964,7.127e+04,no
811,1.5707824571,7.21e+04,no
812,1.5707826161,7.293e+04,no
813,1.5707827732,7.378e+04,no
814,1.5707829285,7.463e+04,no
815,1.570783082,7.55e+04,no
816,1.5707832337,7.637e+04,no
817,1.5707833838,7.726e+04,no
818,1.5707835321,7.815e+04,no
819,1.5707836787,7.906e+04,no
820,1.5707838236,7.998e+04,no
821,1.5707839669,8.09e+04,no
822,1.5707841085,8.184e+04,no
823,1.5707842485,8.279e+04,no
824,1.5707843869,8.375e+04,no
825,1.5707845237,8.472e+04,no
826,1.5707846589,8.57e+04,no
827,1.5707847926,8.669e+04,no
828,1.5707849248,8.77e+04,no
829,1.5707850555,8.872e+04,no
830,1.5707851846,8.974e+04,no
831,1.5707853123,9.079e+04,no
832,1.5707854385,9.184e+04,no
833,1.5707855632,9.29e+04,no
834,1.5707856866,9.398e+04,no
835,1.5707858085,9.507e+04,no
836,1.570785929,9.617e+04,no
837,1.5707860482,9.728e+04,no
838,1.5707861659,9.841e+04,no
839,1.5707862824,9.955e+04,no
840,1.5707863974,1.007e+05,no
841,1.5707865112,1.019e+05,no
842,1.5707866237,1.031e+05,no
843,1.5707867349,1.043e+05,no
844,1.5707868448,1.055e+05,no
845,1.5707869534,1.067e+05,no
846,1.5707870608,1.079e+05,no
847,1.570787167,1.092e+05,no
848,1.570787272,1.104e+05,no
849,1.5707873757,1.117e+05,no
850,1.5707874783,1.13e+05,no
851,1.5707875797,1.143e+05,no
852,1.5707876799,1.156e+05,no
853,1.570787779,1.17e+05,no
854,1.5707878769,1.183e+05,no
855,1.5707879737,1.197e+05,no
856,1.5707880694,1.211e+05,no
857,1.5707881641,1.225e+05,no
858,1.5707882576,1.239e+05,no
859,1.5707883501,1.254e+05,no
860,1.5707884415,1.268e+05,no
861,1.5707885318,1.283e+05,no
862,1.5707886211,1.298e+05,no
863,1.5707887094,1.313e+05,no
864,1.5707887967,1.328e+05,no
865,1.570788883,1.343e+05,no
866,1.5707889683,1.359e+05,no
867,1.5707890526,1.375e+05,no
868,1.5707891359,1.391e+05,no
869,1.5707892183,1.407e+05,no
870,1.5707892998,1.423e+05,no
871,1.5707893803,1.44e+05,no
872,1.5707894599,1.456e+05,no
873,1.5707895386,1.473e+05,no
874,1.5707896164,1.49e+05,no
875,1.5707896933,1.507e+05,no
876,1.5707897693,1.525e+05,no
877,1.5707898444,1.543e+05,no
878,1.5707899187,1.56e+05,no
879,1.5707899921,1.579e+05,no
880,1.5707900647,1.597e+05,no
881,1.5707901364,1.615e+05,no
882,1.5707902074,1.634e+05,no
883,1.5707902775,1.653e+05,no
884,1.5707903468,1.672e+05,no
885,1.5707904153,1.692e+05,no
886,1.5707904831,1.711e+05,no
887,1.57079055,1.731e+05,no
888,1.5707906162,1.751e+05,no
889,1.5707906816,1.771e+05,no
890,1.5707907463,1.792e+05,no
891,1.5707908103,1.813e+05,no
892,1.5707908735,1.834e+05,no
