index,x-value,pointwise error (4 s.f.),MAE (yes/no)
480,-0.7776370614,0.01229,no
481,-0.7766370614,0.01217,no
482,-0.7756370614,0.01205,no
483,-0.7746370614,0.01194,no
484,-0.7736370614,0.01182,no
485,-0.7726370614,0.0117,no
486,-0.7716370614,0.01159,no
487,-0.7706370614,0.01147,no
488,-0.7696370614,0.01136,no
489,-0.7686370614,0.01125,no
490,-0.7676370614,0.01114,no
491,-0.7666370614,0.01103,no
492,-0.7656370614,0.01092,no
493,-0.7646370614,0.01081,no
494,-0.7636370614,0.0107,no
495,-0.7626370614,0.01059,no
496,-0.7616370614,0.01049,no
497,-0.7606370614,0.01039,no
498,-0.7596370614,0.01028,no
499,-0.7586370614,0.01018,no
500,-0.7576370614,0.01008,no
501,-0.7566370614,0.009977,no
502,-0.7556370614,0.009877,no
503,-0.7546370614,0.009778,no
504,-0.7536370614,0.00968,no
505,-0.7526370614,0.009583,no
506,-0.7516370614,0.009487,no
507,-0.7506370614,0.009391,no
508,-0.7496370614,0.009297,no
509,-0.7486370614,0.009203,no
510,-0.7476370614,0.00911,no
511,-0.7466370614,0.009018,no
512,-0.7456370614,0.008927,no
513,-0.7446370614,0.008837,no
514,-0.7436370614,0.008747,no
515,-0.7426370614,0.008658,no
516,-0.7416370614,0.00857,no
517,-0.7406370614,0.008483,no
518,-0.7396370614,0.008397,no
519,-0.7386370614,0.008311,no
520,-0.7376370614,0.008227,no
521,-0.7366370614,0.008143,no
522,-0.7356370614,0.008059,no
523,-0.7346370614,0.007977,no
524,-0.7336370614,0.007895,no
525,-0.7326370614,0.007814,no
526,-0.7316370614,0.007734,no
527,-0.7306370614,0.007654,no
528,-0.7296370614,0.007576,no
529,-0.7286370614,0.007498,no
530,-0.7276370614,0.00742,no
531,-0.7266370614,0.007344,no
532,-0.7256370614,0.007268,no
533,-0.7246370614,0.007193,no
534,-0.7236370614,0.007118,no
535,-0.7226370614,0.007044,no
536,-0.7216370614,0.006971,no
537,-0.7206370614,0.006899,no
538,-0.7196370614,0.006827,no
539,-0.7186370614,0.006756,no
540,-0.7176370614,0.006685,no
541,-0.7166370614,0.006616,no
542,-0.7156370614,0.006547,no
