index,x-value,pointwise error (4 s.f.),MAE (yes/no)
680,-0.5776370614,3.358e-10,no
681,-0.5766370614,3.291e-10,no
682,-0.5756370614,3.224e-10,no
683,-0.5746370614,3.16e-10,no
684,-0.5736370614,3.096e-10,no
685,-0.5726370614,3.034e-10,no
686,-0.5716370614,2.972e-10,no
687,-0.5706370614,2.912e-10,no
688,-0.5696370614,2.853e-10,no
689,-0.5686370614,2.795e-10,no
690,-0.5676370614,2.738e-10,no
691,-0.5666370614,2.683e-10,no
692,-0.5656370614,2.628e-10,no
693,-0.5646370614,2.574e-10,no
694,-0.5636370614,2.522e-10,no
695,-0.5626370614,2.47e-10,no
696,-0.5616370614,2.419e-10,no
697,-0.5606370614,2.37e-10,no
698,-0.5596370614,2.321e-10,no
699,-0.5586370614,2.273e-10,no
700,-0.5576370614,2.226e-10,no
701,-0.5566370614,2.18e-10,no
702,-0.5556370614,2.135e-10,no
703,-0.5546370614,2.091e-10,no
704,-0.5536370614,2.047e-10,no
705,-0.5526370614,2.005e-10,no
706,-0.5516370614,1.963e-10,no
707,-0.5506370614,1.922e-10,no
708,-0.5496370614,1.882e-10,no
709,-0.5486370614,1.843e-10,no
710,-0.5476370614,1.804e-10,no
711,-0.5466370614,1.766e-10,no
712,-0.5456370614,1.729e-10,no
713,-0.5446370614,1.693e-10,no
714,-0.5436370614,1.657e-10,no
715,-0.5426370614,1.622e-10,no
716,-0.5416370614,1.587e-10,no
717,-0.5406370614,1.554e-10,no
718,-0.5396370614,1.521e-10,no
719,-0.5386370614,1.488e-10,no
720,-0.5376370614,1.457e-10,no
721,-0.5366370614,1.426e-10,no
722,-0.5356370614,1.395e-10,no
723,-0.5346370614,1.365e-10,no
724,-0.5336370614,1.336e-10,no
725,-0.5326370614,1.307e-10,no
726,-0.5316370614,1.279e-10,no
727,-0.5306370614,1.252e-10,no
728,-0.5296370614,1.225e-10,no
729,-0.5286370614,1.198e-10,no
